core_object,core_column,core_data_type,is_likely_technical,coverage_status,marts_output_locations,dbt_sql_usage_locations
core.orders_current,wb_account_id,text,no,present_as_output_column,marts.mart_business_daily.wb_account_id; marts.mart_orders_daily.wb_account_id; marts.mart_products_catalog.wb_account_id; marts.mart_promotion_daily.wb_account_id; marts.mart_sales_daily.wb_account_id; marts.mart_stock_current.wb_account_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql; dbt/wb_dbt/models/marts/mart_business_daily.sql; dbt/wb_dbt/models/client_exports/client_core__order_items.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__tariffs_box_cleaned.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_stock_current.sql; dbt/wb_dbt/models/client_exports/client_core__finance_balances.sql; dbt/wb_dbt/models/client_exports/client_core__fbw_supplies.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__items_stocks_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__products.sql; dbt/wb_dbt/models/client_exports/client_core__promotion_product_daily_stats.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__general_seller_info_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_acceptance_prices.sql; dbt/wb_dbt/models/client_exports/client_core__product_barcodes.sql; dbt/wb_dbt/models/client_exports/client_core__sellers.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__report_sales_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__report_order_events.sql; dbt/wb_dbt/models/client_exports/client_core__stock_analytics_metrics.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__promotion_campaigns_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__warehouses.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_orders_daily.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__finance_sales_reports_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__finance_transactions.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__analytics_sales_funnel_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__product_variants.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__items_warehouses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__stock_balances.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_business_daily.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__communications_chats_cleaned.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_sales_daily.sql; dbt/wb_dbt/models/client_exports/client_core__chats.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_dbw_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_commissions.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_cleaned.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_products_catalog.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__fbw_supplies_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__report_orders_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_dbs_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__analytics_stocks_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__orders.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__tariffs_commission_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__finance_report_summaries.sql; dbt/wb_dbt/models/client_exports/client_core__report_sale_events.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__finance_balance_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__tariffs_acceptance_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__promotion_fullstats_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__communications_feedbacks_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_box_prices.sql; dbt/wb_dbt/models/client_exports/client_core__promotion_campaigns.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_promotion_daily.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_pickup_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__sales_funnel_metrics.sql; dbt/wb_dbt/models/client_exports/client_core__order_status_snapshots.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__items_cards_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_fbs_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__finance_sales_reports_detailed_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__feedbacks.sql
core.orders_current,order_key,text,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.orders_current,order_version_key,text,yes,not_found_by_name,,
core.orders_current,order_natural_id,text,no,not_found_by_name,,
core.orders_current,order_row_hash,text,yes,not_found_by_name,,
core.orders_current,version_number,bigint,yes,not_found_by_name,,
core.orders_current,valid_from,timestamp with time zone,yes,not_found_by_name,,
core.orders_current,valid_to,timestamp with time zone,yes,not_found_by_name,,
core.orders_current,is_current,boolean,yes,not_found_by_name,,
core.orders_current,order_id,bigint,no,not_found_by_name,,
core.orders_current,rid,text,no,not_found_by_name,,
core.orders_current,srid,text,no,not_found_by_name,,
core.orders_current,order_uid,text,no,not_found_by_name,,
core.orders_current,order_code,text,no,not_found_by_name,,
core.orders_current,order_flow,text,no,present_as_output_column,marts.mart_orders_daily.order_flow,dbt/wb_dbt/models/marts/mart_orders_daily.sql
core.orders_current,order_kind,text,no,present_as_output_column,marts.mart_orders_daily.order_kind,dbt/wb_dbt/models/marts/mart_orders_daily.sql
core.orders_current,order_created_at,timestamp with time zone,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_orders_daily.sql
core.orders_current,delivery_deadline_at,timestamp with time zone,no,not_found_by_name,,
core.orders_current,seller_date,timestamp with time zone,no,not_found_by_name,,
core.orders_current,inserted_at,timestamp with time zone,no,not_found_by_name,,
core.orders_current,delivery_type,text,no,present_as_output_column,marts.mart_orders_daily.delivery_type,dbt/wb_dbt/models/marts/mart_orders_daily.sql
core.orders_current,delivery_method,text,no,present_as_output_column,marts.mart_orders_daily.delivery_method,dbt/wb_dbt/models/marts/mart_orders_daily.sql
core.orders_current,delivery_service,text,no,present_as_output_column,marts.mart_orders_daily.delivery_service,dbt/wb_dbt/models/marts/mart_orders_daily.sql
core.orders_current,pay_mode,text,no,present_as_output_column,marts.mart_orders_daily.pay_mode,dbt/wb_dbt/models/marts/mart_orders_daily.sql
core.orders_current,warehouse_id,bigint,no,present_as_output_column,marts.mart_orders_daily.warehouse_id; marts.mart_sales_daily.warehouse_id; marts.mart_stock_current.warehouse_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.orders_current,office_id,bigint,no,present_as_output_column,marts.mart_orders_daily.office_id; marts.mart_sales_daily.office_id; marts.mart_stock_current.office_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.orders_current,warehouse_address,text,no,present_as_output_column,marts.mart_stock_current.warehouse_address,dbt/wb_dbt/models/marts/mart_stock_current.sql
core.orders_current,supply_id,text,no,not_found_by_name,,
core.orders_current,group_id,text,no,not_found_by_name,,
core.orders_current,cargo_type,text,no,not_found_by_name,,
core.orders_current,cross_border_type,text,no,not_found_by_name,,
core.orders_current,color_code,text,no,not_found_by_name,,
core.orders_current,comment,text,no,not_found_by_name,,
core.orders_current,is_zero_order,boolean,no,not_found_by_name,,
core.orders_current,is_b2b,boolean,no,not_found_by_name,,
core.orders_current,is_archive,boolean,no,not_found_by_name,,
core.orders_current,address_full,text,no,not_found_by_name,,
core.orders_current,address_latitude,numeric,no,not_found_by_name,,
core.orders_current,address_longitude,numeric,no,not_found_by_name,,
core.orders_current,source_system,text,yes,not_found_by_name,,
core.orders_current,source_dataset,text,yes,not_found_by_name,,
core.orders_current,source_row_id,text,no,not_found_by_name,,
core.orders_current,raw_payload_id,bigint,yes,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_stock_current.sql
core.orders_current,record_index,integer,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_stock_current.sql
core.orders_current,source_loaded_at,timestamp with time zone,yes,present_as_output_column,marts.mart_orders_daily.source_loaded_at; marts.mart_products_catalog.source_loaded_at; marts.mart_promotion_daily.source_loaded_at; marts.mart_sales_daily.source_loaded_at; marts.mart_stock_current.source_loaded_at,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
core.orders_current,core_loaded_at,timestamp with time zone,yes,not_found_by_name,,
core.report_order_events,client_id,text,no,present_as_output_column,marts.mart_business_daily.client_id; marts.mart_orders_daily.client_id; marts.mart_products_catalog.client_id; marts.mart_promotion_daily.client_id; marts.mart_sales_daily.client_id; marts.mart_stock_current.client_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql; dbt/wb_dbt/models/marts/mart_business_daily.sql; dbt/wb_dbt/models/client_exports/client_core__order_items.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__tariffs_box_cleaned.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_stock_current.sql; dbt/wb_dbt/models/client_exports/client_core__finance_balances.sql; dbt/wb_dbt/models/client_exports/client_core__fbw_supplies.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__items_stocks_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__products.sql; dbt/wb_dbt/models/client_exports/client_core__promotion_product_daily_stats.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__general_seller_info_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_acceptance_prices.sql; dbt/wb_dbt/models/client_exports/client_core__product_barcodes.sql; dbt/wb_dbt/models/client_exports/client_core__sellers.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__report_sales_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__report_order_events.sql; dbt/wb_dbt/models/client_exports/client_core__stock_analytics_metrics.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__promotion_campaigns_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__warehouses.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_orders_daily.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__finance_sales_reports_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__finance_transactions.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__analytics_sales_funnel_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__product_variants.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__items_warehouses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__stock_balances.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_business_daily.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__communications_chats_cleaned.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_sales_daily.sql; dbt/wb_dbt/models/client_exports/client_core__chats.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_dbw_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_commissions.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_cleaned.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_products_catalog.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__fbw_supplies_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__report_orders_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_dbs_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__analytics_stocks_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__orders.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__tariffs_commission_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__finance_report_summaries.sql; dbt/wb_dbt/models/client_exports/client_core__report_sale_events.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__finance_balance_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__tariffs_acceptance_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__promotion_fullstats_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__communications_feedbacks_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_box_prices.sql; dbt/wb_dbt/models/client_exports/client_core__promotion_campaigns.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_promotion_daily.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_pickup_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__sales_funnel_metrics.sql; dbt/wb_dbt/models/client_exports/client_core__order_status_snapshots.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__items_cards_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_fbs_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__finance_sales_reports_detailed_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__feedbacks.sql
core.report_order_events,wb_account_id,text,no,present_as_output_column,marts.mart_business_daily.wb_account_id; marts.mart_orders_daily.wb_account_id; marts.mart_products_catalog.wb_account_id; marts.mart_promotion_daily.wb_account_id; marts.mart_sales_daily.wb_account_id; marts.mart_stock_current.wb_account_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql; dbt/wb_dbt/models/marts/mart_business_daily.sql; dbt/wb_dbt/models/client_exports/client_core__order_items.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__tariffs_box_cleaned.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_stock_current.sql; dbt/wb_dbt/models/client_exports/client_core__finance_balances.sql; dbt/wb_dbt/models/client_exports/client_core__fbw_supplies.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__items_stocks_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__products.sql; dbt/wb_dbt/models/client_exports/client_core__promotion_product_daily_stats.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__general_seller_info_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_acceptance_prices.sql; dbt/wb_dbt/models/client_exports/client_core__product_barcodes.sql; dbt/wb_dbt/models/client_exports/client_core__sellers.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__report_sales_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__report_order_events.sql; dbt/wb_dbt/models/client_exports/client_core__stock_analytics_metrics.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__promotion_campaigns_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__warehouses.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_orders_daily.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__finance_sales_reports_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__finance_transactions.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__analytics_sales_funnel_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__product_variants.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__items_warehouses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__stock_balances.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_business_daily.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__communications_chats_cleaned.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_sales_daily.sql; dbt/wb_dbt/models/client_exports/client_core__chats.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_dbw_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_commissions.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_cleaned.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_products_catalog.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__fbw_supplies_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__report_orders_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_dbs_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__analytics_stocks_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__orders.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__tariffs_commission_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__finance_report_summaries.sql; dbt/wb_dbt/models/client_exports/client_core__report_sale_events.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__finance_balance_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__tariffs_acceptance_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__promotion_fullstats_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__communications_feedbacks_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_box_prices.sql; dbt/wb_dbt/models/client_exports/client_core__promotion_campaigns.sql; dbt/wb_dbt/models/client_exports/client_marts__mart_promotion_daily.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_pickup_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__sales_funnel_metrics.sql; dbt/wb_dbt/models/client_exports/client_core__order_status_snapshots.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__items_cards_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__orders_fbs_statuses_cleaned.sql; dbt/wb_dbt/models/client_exports/client_staging_cleaned__finance_sales_reports_detailed_cleaned.sql; dbt/wb_dbt/models/client_exports/client_core__feedbacks.sql
core.report_order_events,report_order_event_key,text,no,not_found_by_name,,
core.report_order_events,report_order_event_version_key,text,yes,not_found_by_name,,
core.report_order_events,report_order_event_natural_id,text,no,not_found_by_name,,
core.report_order_events,report_order_event_row_hash,text,yes,not_found_by_name,,
core.report_order_events,version_number,bigint,yes,not_found_by_name,,
core.report_order_events,valid_from,timestamp with time zone,yes,not_found_by_name,,
core.report_order_events,valid_to,timestamp with time zone,yes,not_found_by_name,,
core.report_order_events,is_current,boolean,yes,not_found_by_name,,
core.report_order_events,source_report_order_id,bigint,no,not_found_by_name,,
core.report_order_events,order_key,text,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_order_events,order_natural_id,text,no,not_found_by_name,,
core.report_order_events,order_id,bigint,no,not_found_by_name,,
core.report_order_events,order_uid,text,no,not_found_by_name,,
core.report_order_events,rid,text,no,not_found_by_name,,
core.report_order_events,srid,text,no,not_found_by_name,,
core.report_order_events,g_number,text,no,not_found_by_name,,
core.report_order_events,product_id,bigint,no,present_as_output_column,marts.mart_orders_daily.product_id; marts.mart_products_catalog.product_id; marts.mart_promotion_daily.product_id; marts.mart_sales_daily.product_id; marts.mart_stock_current.product_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
core.report_order_events,nm_id,bigint,no,present_as_output_column,marts.mart_products_catalog.nm_id; marts.mart_promotion_daily.nm_id; marts.mart_stock_current.nm_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
core.report_order_events,product_variant_id,bigint,no,present_as_output_column,marts.mart_orders_daily.product_variant_id; marts.mart_products_catalog.product_variant_id; marts.mart_promotion_daily.product_variant_id; marts.mart_sales_daily.product_variant_id; marts.mart_stock_current.product_variant_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
core.report_order_events,chrt_id,bigint,no,present_as_output_column,marts.mart_products_catalog.chrt_id; marts.mart_promotion_daily.chrt_id; marts.mart_stock_current.chrt_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
core.report_order_events,article,text,no,present_as_output_column,marts.mart_products_catalog.article; marts.mart_promotion_daily.article; marts.mart_sales_daily.article; marts.mart_stock_current.article,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
core.report_order_events,supplier_article,text,no,not_found_by_name,,
core.report_order_events,vendor_code,text,no,present_as_output_column,marts.mart_products_catalog.vendor_code; marts.mart_promotion_daily.vendor_code; marts.mart_sales_daily.vendor_code; marts.mart_stock_current.vendor_code,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
core.report_order_events,barcode_value,text,no,present_as_output_column,marts.mart_promotion_daily.barcode_value; marts.mart_sales_daily.barcode_value; marts.mart_stock_current.barcode_value,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql
core.report_order_events,skus,jsonb,no,not_found_by_name,,
core.report_order_events,brand,text,no,present_as_output_column,marts.mart_products_catalog.brand; marts.mart_sales_daily.brand; marts.mart_stock_current.brand,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql
core.report_order_events,subject,text,no,present_as_output_column,marts.mart_sales_daily.subject,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql
core.report_order_events,category,text,no,present_as_output_column,marts.mart_sales_daily.category,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_order_events,tech_size,text,no,not_found_by_name,,
core.report_order_events,warehouse_id,bigint,no,present_as_output_column,marts.mart_orders_daily.warehouse_id; marts.mart_sales_daily.warehouse_id; marts.mart_stock_current.warehouse_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_order_events,office_id,bigint,no,present_as_output_column,marts.mart_orders_daily.office_id; marts.mart_sales_daily.office_id; marts.mart_stock_current.office_id,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_order_events,warehouse_key,text,no,present_as_output_column,marts.mart_sales_daily.warehouse_key; marts.mart_stock_current.warehouse_key,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_order_events,warehouse_name,text,no,present_as_output_column,marts.mart_sales_daily.warehouse_name; marts.mart_stock_current.warehouse_name,dbt/wb_dbt/models/marts/mart_stock_current.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_order_events,warehouse_address,text,no,present_as_output_column,marts.mart_stock_current.warehouse_address,dbt/wb_dbt/models/marts/mart_stock_current.sql
core.report_order_events,warehouse_type,text,no,not_found_by_name,,
core.report_order_events,operation_date,timestamp with time zone,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_order_events,date_value,timestamp with time zone,no,not_found_by_name,,
core.report_order_events,created_at,timestamp with time zone,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_products_catalog.sql
core.report_order_events,last_change_date,timestamp with time zone,no,not_found_by_name,,
core.report_order_events,sale_dt,timestamp with time zone,no,not_found_by_name,,
core.report_order_events,cancel_date,timestamp with time zone,no,not_found_by_name,,
core.report_order_events,is_cancel,boolean,no,not_found_by_name,,
core.report_order_events,is_realization,boolean,no,not_found_by_name,,
core.report_order_events,is_supply,boolean,no,not_found_by_name,,
core.report_order_events,country_name,text,no,present_as_output_column,marts.mart_sales_daily.country_name,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_order_events,region_name,text,no,present_as_output_column,marts.mart_sales_daily.region_name,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_order_events,oblast_okrug_name,text,no,present_as_output_column,marts.mart_sales_daily.oblast_okrug_name,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_order_events,price,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_promotion_daily.sql; dbt/wb_dbt/models/marts/mart_business_daily.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_acceptance_prices.sql; dbt/wb_dbt/models/client_exports/client_core__tariff_box_prices.sql
core.report_order_events,total_price,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_order_events,price_with_disc,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_order_events,sale_price,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_order_events,final_price,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_business_daily.sql
core.report_order_events,finished_price,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_business_daily.sql
core.report_order_events,converted_price,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql
core.report_order_events,converted_final_price,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_orders_daily.sql; dbt/wb_dbt/models/marts/mart_sales_daily.sql; dbt/wb_dbt/models/marts/mart_business_daily.sql
core.report_order_events,currency_code,bigint,no,not_found_by_name,,
core.report_order_events,converted_currency_code,bigint,no,not_found_by_name,,
core.report_order_events,discount_percent,bigint,no,used_in_mart_sql_but_not_output_column,,dbt/wb_dbt/models/marts/mart_sales_daily.sql
