model,column,file,status,dataset,field_path,match_mode,old_description,new_description
stg_analytics_sales_funnel,raw_payload_id,models/staging/analytics/stg_analytics_sales_funnel.yml,skipped_not_generated_description,,,,Технический lineage. ID строки из landing.raw_payloads.,
stg_analytics_sales_funnel,record_index,models/staging/analytics/stg_analytics_sales_funnel.yml,skipped_not_generated_description,,,,Порядковый номер записи внутри главного массива исходного JSON. Нумерация начинается с 1.,
stg_analytics_sales_funnel,source_system,models/staging/analytics/stg_analytics_sales_funnel.yml,skipped_not_generated_description,,,,Система-источник данных.,
stg_analytics_sales_funnel,dataset_name,models/staging/analytics/stg_analytics_sales_funnel.yml,skipped_not_generated_description,,,,Имя исходного dataset/endpoint mock API.,
stg_analytics_sales_funnel,source_file,models/staging/analytics/stg_analytics_sales_funnel.yml,skipped_not_generated_description,,,,Имя исходного JSON-файла.,
stg_analytics_sales_funnel,source_url,models/staging/analytics/stg_analytics_sales_funnel.yml,skipped_not_generated_description,,,,URL исходного JSON-файла.,
stg_analytics_sales_funnel,file_hash,models/staging/analytics/stg_analytics_sales_funnel.yml,skipped_not_generated_description,,,,Хэш исходного файла.,
stg_analytics_sales_funnel,loaded_at,models/staging/analytics/stg_analytics_sales_funnel.yml,skipped_not_generated_description,,,,Время загрузки raw payload в PostgreSQL.,
stg_analytics_sales_funnel,raw_record,models/staging/analytics/stg_analytics_sales_funnel.yml,skipped_not_generated_description,,,,Исходный JSON-объект одной записи без потери структуры.,
stg_analytics_sales_funnel,product_brand_name,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,product.brandName,dataset_plus_unique_field_name,Автоматически распарсенное поле `product.brandName` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Brand JSON path: `product.brandName`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,product_feedback_rating,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,product.feedbackRating,dataset_plus_unique_field_name,Автоматически распарсенное поле `product.feedbackRating` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: numeric. JSON-типы в профиле: number.,Feedbacks rating JSON path: `product.feedbackRating`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,product_nm_id,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,product.nmId,dataset_plus_unique_field_name,Автоматически распарсенное поле `product.nmId` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,WB item number JSON path: `product.nmId`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,product_product_rating,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,product.productRating,dataset_plus_unique_field_name,Автоматически распарсенное поле `product.productRating` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: numeric. JSON-типы в профиле: number.,Item rating JSON path: `product.productRating`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,product_stocks_balance_sum,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,product.stocks.balanceSum,dataset_plus_unique_field_name,Автоматически распарсенное поле `product.stocks.balanceSum` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Warehouse inventory value for the current day JSON path: `product.stocks.balanceSum`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,product_stocks_mp,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,product.stocks.mp,dataset_plus_unique_field_name,Автоматически распарсенное поле `product.stocks.mp` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Seller warehouse inventory for the current day JSON path: `product.stocks.mp`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,product_stocks_wb,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,product.stocks.wb,dataset_plus_unique_field_name,Автоматически распарсенное поле `product.stocks.wb` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,WB warehouse inventory for the current day JSON path: `product.stocks.wb`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,product_subject_id,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,product.subjectId,dataset_plus_unique_field_name,Автоматически распарсенное поле `product.subjectId` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Subcategory ID JSON path: `product.subjectId`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,product_subject_name,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,product.subjectName,dataset_plus_unique_field_name,Автоматически распарсенное поле `product.subjectName` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Subcategory name JSON path: `product.subjectName`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,product_tags,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,product.tags,dataset_plus_unique_field_name,Автоматически распарсенное поле `product.tags` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: jsonb. JSON-типы в профиле: array.,Labels JSON path: `product.tags`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,product_title,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,product.title,dataset_plus_unique_field_name,Автоматически распарсенное поле `product.title` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Error title JSON path: `product.title`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,product_vendor_code,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,product.vendorCode,dataset_plus_unique_field_name,Автоматически распарсенное поле `product.vendorCode` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: text. JSON-типы в профиле: string.,Seller item number JSON path: `product.vendorCode`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_add_to_wishlist_dynamic,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.addToWishlistDynamic,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.addToWishlistDynamic` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Dynamics of adds-to-Favorites JSON path: `statistic.comparison.addToWishlistDynamic`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_avg_orders_count_per_day_dynamic,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.avgOrdersCountPerDayDynamic,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.avgOrdersCountPerDayDynamic` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Dynamics of average daily orders JSON path: `statistic.comparison.avgOrdersCountPerDayDynamic`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_avg_price_dynamic,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.avgPriceDynamic,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.avgPriceDynamic` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Dynamics of average item price. Discounts for promotions are taken into account JSON path: `statistic.comparison.avgPriceDynamic`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_buyout_count_dynamic,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.buyoutCountDynamic,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.buyoutCountDynamic` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Dynamics of items purchased JSON path: `statistic.comparison.buyoutCountDynamic`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_buyout_sum_dynamic,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.buyoutSumDynamic,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.buyoutSumDynamic` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Dynamics of total purchase value JSON path: `statistic.comparison.buyoutSumDynamic`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_cancel_count_dynamic,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.cancelCountDynamic,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.cancelCountDynamic` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Dynamics of items canceled and returned JSON path: `statistic.comparison.cancelCountDynamic`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_cancel_sum_dynamic,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.cancelSumDynamic,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.cancelSumDynamic` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Dynamics of canceled and returned item value JSON path: `statistic.comparison.cancelSumDynamic`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_cart_count_dynamic,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.cartCountDynamic,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.cartCountDynamic` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Dynamics of adds-to-Cart JSON path: `statistic.comparison.cartCountDynamic`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_conversions_add_to_cart_percent,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.conversions.addToCartPercent,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.conversions.addToCartPercent` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,"Conversion to cart. What percentage of visitors who opened the listing, added the item to the cart, % JSON path: `statistic.comparison.conversions.addToCartPercent`. Dataset: `analytics_sales_funnel`."
stg_analytics_sales_funnel,statistic_comparison_conversions_buyout_percent,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.conversions.buyoutPercent,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.conversions.buyoutPercent` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Purchase rate JSON path: `statistic.comparison.conversions.buyoutPercent`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_conversions_cart_to_order_percent,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.conversions.cartToOrderPercent,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.conversions.cartToOrderPercent` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,"Conversion to order. What percentage of visitors who added the item to the cart, placed an order, % JSON path: `statistic.comparison.conversions.cartToOrderPercent`. Dataset: `analytics_sales_funnel`."
stg_analytics_sales_funnel,statistic_comparison_localization_percent_dynamic,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.localizationPercentDynamic,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.localizationPercentDynamic` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Dynamics of local orders within the same region JSON path: `statistic.comparison.localizationPercentDynamic`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_open_count_dynamic,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.openCountDynamic,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.openCountDynamic` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Dynamics of click-throughs JSON path: `statistic.comparison.openCountDynamic`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_order_count_dynamic,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.orderCountDynamic,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.orderCountDynamic` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Dynamics of items ordered JSON path: `statistic.comparison.orderCountDynamic`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_order_sum_dynamic,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.orderSumDynamic,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.orderSumDynamic` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Order value dynamics JSON path: `statistic.comparison.orderSumDynamic`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_share_order_percent_dynamic,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.shareOrderPercentDynamic,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.shareOrderPercentDynamic` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Dynamics of share in revenue JSON path: `statistic.comparison.shareOrderPercentDynamic`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_time_to_ready_dynamic_days,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.timeToReadyDynamic.days,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.timeToReadyDynamic.days` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Number of days JSON path: `statistic.comparison.timeToReadyDynamic.days`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_time_to_ready_dynamic_hours,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.timeToReadyDynamic.hours,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.timeToReadyDynamic.hours` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Number of hours JSON path: `statistic.comparison.timeToReadyDynamic.hours`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_time_to_ready_dynamic_mins,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.timeToReadyDynamic.mins,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.timeToReadyDynamic.mins` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Minutes JSON path: `statistic.comparison.timeToReadyDynamic.mins`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_wb_club_dynamic_avg_order_count_per_day,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.wbClubDynamic.avgOrderCountPerDay,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.wbClubDynamic.avgOrderCountPerDay` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: numeric. JSON-типы в профиле: number.,Average daily orders (WB Club) JSON path: `statistic.comparison.wbClubDynamic.avgOrderCountPerDay`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_wb_club_dynamic_avg_price,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.wbClubDynamic.avgPrice,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.wbClubDynamic.avgPrice` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Average item price JSON path: `statistic.comparison.wbClubDynamic.avgPrice`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_wb_club_dynamic_buyout_count,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.wbClubDynamic.buyoutCount,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.wbClubDynamic.buyoutCount` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Items purchased JSON path: `statistic.comparison.wbClubDynamic.buyoutCount`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_wb_club_dynamic_buyout_percent,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.wbClubDynamic.buyoutPercent,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.wbClubDynamic.buyoutPercent` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Purchase rate JSON path: `statistic.comparison.wbClubDynamic.buyoutPercent`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_wb_club_dynamic_buyout_sum,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.wbClubDynamic.buyoutSum,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.wbClubDynamic.buyoutSum` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Total purchase value JSON path: `statistic.comparison.wbClubDynamic.buyoutSum`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_wb_club_dynamic_cancel_count,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.wbClubDynamic.cancelCount,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.wbClubDynamic.cancelCount` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Items canceled and returned JSON path: `statistic.comparison.wbClubDynamic.cancelCount`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_wb_club_dynamic_cancel_sum,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.wbClubDynamic.cancelSum,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.wbClubDynamic.cancelSum` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Canceled and returned item value JSON path: `statistic.comparison.wbClubDynamic.cancelSum`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_wb_club_dynamic_order_count,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.wbClubDynamic.orderCount,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.wbClubDynamic.orderCount` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Items ordered JSON path: `statistic.comparison.wbClubDynamic.orderCount`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_comparison_wb_club_dynamic_order_sum,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.comparison.wbClubDynamic.orderSum,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.comparison.wbClubDynamic.orderSum` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Total order value JSON path: `statistic.comparison.wbClubDynamic.orderSum`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_past_add_to_wishlist,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.past.addToWishlist,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.past.addToWishlist` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Adds-to-Favorites JSON path: `statistic.past.addToWishlist`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_past_avg_orders_count_per_day,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.past.avgOrdersCountPerDay,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.past.avgOrdersCountPerDay` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: numeric. JSON-типы в профиле: number.,Average daily orders JSON path: `statistic.past.avgOrdersCountPerDay`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_past_avg_price,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.past.avgPrice,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.past.avgPrice` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Average item price JSON path: `statistic.past.avgPrice`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_past_buyout_count,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.past.buyoutCount,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.past.buyoutCount` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Items purchased JSON path: `statistic.past.buyoutCount`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_past_buyout_sum,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.past.buyoutSum,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.past.buyoutSum` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Total purchase value JSON path: `statistic.past.buyoutSum`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_past_cancel_count,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.past.cancelCount,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.past.cancelCount` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Items canceled and returned JSON path: `statistic.past.cancelCount`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_past_cancel_sum,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.past.cancelSum,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.past.cancelSum` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Canceled and returned item value JSON path: `statistic.past.cancelSum`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_past_cart_count,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.past.cartCount,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.past.cartCount` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Adds-to-Cart JSON path: `statistic.past.cartCount`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_past_conversions_add_to_cart_percent,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.past.conversions.addToCartPercent,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.past.conversions.addToCartPercent` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,"Conversion to cart. What percentage of visitors who opened the listing, added the item to the cart, % JSON path: `statistic.past.conversions.addToCartPercent`. Dataset: `analytics_sales_funnel`."
stg_analytics_sales_funnel,statistic_past_conversions_buyout_percent,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.past.conversions.buyoutPercent,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.past.conversions.buyoutPercent` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Purchase rate JSON path: `statistic.past.conversions.buyoutPercent`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_past_conversions_cart_to_order_percent,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.past.conversions.cartToOrderPercent,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.past.conversions.cartToOrderPercent` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,"Conversion to order. What percentage of visitors who added the item to the cart, placed an order, % JSON path: `statistic.past.conversions.cartToOrderPercent`. Dataset: `analytics_sales_funnel`."
stg_analytics_sales_funnel,statistic_past_localization_percent,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.past.localizationPercent,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.past.localizationPercent` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Local orders within the same region JSON path: `statistic.past.localizationPercent`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_past_open_count,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.past.openCount,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.past.openCount` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Click-throughs JSON path: `statistic.past.openCount`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_past_order_count,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.past.orderCount,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.past.orderCount` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Items ordered JSON path: `statistic.past.orderCount`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_past_order_sum,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.past.orderSum,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.past.orderSum` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: bigint. JSON-типы в профиле: integer.,Total order value JSON path: `statistic.past.orderSum`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_past_period_end,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.past.period.end,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.past.period.end` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: timestamptz. JSON-типы в профиле: string.,End date of the period. No earlier than 365 days from today JSON path: `statistic.past.period.end`. Dataset: `analytics_sales_funnel`.
stg_analytics_sales_funnel,statistic_past_period_start,models/staging/analytics/stg_analytics_sales_funnel.yml,updated,analytics_sales_funnel,statistic.past.period.start,dataset_plus_unique_field_name,Автоматически распарсенное поле `statistic.past.period.start` из JSON dataset `analytics_sales_funnel`. Предложенный SQL-тип: timestamptz. JSON-типы в профиле: string.,Start date of the period. No later than `end`. No earlier than 365 days from today JSON path: `statistic.past.period.start`. Dataset: `analytics_sales_funnel`.
